! X/mm/t/t/tY/mm/t/t/tZ/mm
  -20.5333333333	              -4	    -1.71511209e-006
           -19.8	              -4	    -1.60360839e-006
  -19.0666666667	              -4	    -1.47043844e-006
  -18.3333333333	              -4	    -1.30684768e-006
           -17.6	              -4	    -1.10837775e-006
  -16.8666666667	              -4	    -8.73711041e-007
  -16.1333333333	              -4	    -6.04182923e-007
           -15.4	              -4	    -3.04200357e-007
  -14.6666666667	              -4	     1.68712262e-008
  -13.9333333333	              -4	     3.46059220e-007
           -13.2	              -4	     6.67261397e-007
  -12.4666666667	              -4	     9.63065023e-007
  -11.7333333333	              -4	     1.21914035e-006
             -11	              -4	     1.42829489e-006
  -10.2666666667	              -4	     1.59431411e-006
  -9.53333333333	              -4	     1.73441733e-006
            -8.8	              -4	     1.88521627e-006
  -8.06666666667	              -4	     2.09043700e-006
  -7.33333333333	              -4	     2.39439608e-006
            -6.6	              -4	     2.83031427e-006
  -5.86666666667	              -4	     3.40054719e-006
  -5.13333333333	              -4	     4.06809989e-006
            -4.4	              -4	     4.76719727e-006
  -3.66666666667	              -4	     5.41172760e-006
  -2.93333333333	              -4	     5.91196486e-006
            -2.2	              -4	     6.20028885e-006
  -1.46666666667	              -4	     6.25083943e-006
 -0.733333333333	              -4	     6.07629994e-006
               0	              -4	     5.71756330e-006
  0.733333333333	              -4	     5.23340177e-006
   1.46666666667	              -4	     4.68054197e-006
             2.2	              -4	     4.10039078e-006
   2.93333333333	              -4	     3.51035659e-006
   3.66666666667	              -4	     2.91545968e-006
             4.4	              -4	     2.31099163e-006
   5.13333333333	              -4	     1.69829457e-006
   5.86666666667	              -4	     1.08689909e-006
             6.6	              -4	     4.94175456e-007
   7.33333333333	              -4	    -6.16041103e-008
   8.06666666667	              -4	    -5.55676653e-007
             8.8	              -4	    -9.69420721e-007
   9.53333333333	              -4	    -1.29984898e-006
   10.2666666667	              -4	    -1.55993796e-006
              11	              -4	    -1.76830049e-006
   11.7333333333	              -4	    -1.95561129e-006
   12.4666666667	              -4	    -2.15161498e-006
            13.2	              -4	    -2.37524579e-006
   13.9333333333	              -4	    -2.62507870e-006
   14.6666666667	              -4	    -2.87737460e-006
            15.4	              -4	    -3.09242079e-006
   16.1333333333	              -4	    -3.22594332e-006
   16.8666666667	              -4	    -3.23693497e-006
            17.6	              -4	    -3.09748992e-006
   18.3333333333	              -4	    -2.79962856e-006
   19.0666666667	              -4	    -2.34970506e-006
            19.8	              -4	    -1.75988531e-006
   20.5333333333	              -4	    -1.04636158e-006
   21.2666666667	              -4	    -2.24319562e-007
              22	              -4	     6.89036543e-007
   22.7333333333	              -4	     1.66828146e-006
   23.4666666667	              -4	     2.67373732e-006
            24.2	              -4	     3.64937635e-006
   24.9333333333	              -4	     4.52905395e-006
   25.6666666667	              -4	     5.24210694e-006
            26.4	              -4	     5.72100109e-006
   27.1333333333	              -4	     5.91692765e-006
   27.8666666667	              -4	     5.81312889e-006
            28.6	              -4	     5.43277351e-006
   29.3333333333	              -4	     4.83559710e-006
   30.0666666667	              -4	     4.11040055e-006
            30.8	              -4	     3.35502618e-006
   31.5333333333	              -4	     2.65605339e-006
   32.2666666667	              -4	     2.07199631e-006
              33	              -4	     1.61873992e-006
   33.7333333333	              -4	     1.27672776e-006
   34.4666666667	              -4	     1.00768501e-006
            35.2	              -4	     7.74756164e-007
   35.9333333333	              -4	     5.56354815e-007
   36.6666666667	              -4	     3.52001322e-007
            37.4	              -4	     1.78610610e-007
   38.1333333333	              -4	     6.29935670e-008
   38.8666666667	              -4	     2.38289707e-008
            39.6	              -4	     6.00352613e-008
   40.3333333333	              -4	     1.53163979e-007
   41.0666666667	              -4	     2.77523818e-007
            41.8	              -4	     3.98221180e-007
   42.5333333333	              -4	     4.85043666e-007
   43.2666666667	              -4	     5.18288291e-007
              44	              -4	     4.91301847e-007
   44.7333333333	              -4	     4.13336062e-007
   45.4666666667	              -4	     3.06261549e-007
            46.2	              -4	     1.97835364e-007
   46.9333333333	              -4	     1.16214244e-007
   47.6666666667	              -4	     8.45724187e-008
            48.4	              -4	     1.11725178e-007
   49.1333333333	              -4	     1.86001441e-007
   49.8666666667	              -4	     2.79829948e-007
            50.6	              -4	     3.61247845e-007
   51.3333333333	              -4	     3.98036611e-007
   52.0666666667	              -4	     3.70069458e-007
            52.8	              -4	     2.73416317e-007
   53.5333333333	              -4	     1.23878808e-007
   54.2666666667	              -4	    -5.49967262e-008
              55	              -4	    -2.35511447e-007
   55.7333333333	              -4	    -3.97108105e-007
   56.4666666667	              -4	    -5.28215925e-007
            57.2	              -4	    -6.32201119e-007
   57.9333333333	              -4	    -7.21462686e-007
   58.6666666667	              -4	    -8.12974102e-007
            59.4	              -4	    -9.19258575e-007
   60.1333333333	              -4	    -1.04143165e-006
   60.8666666667	              -4	    -1.16722719e-006
            61.6	              -4	    -1.27459323e-006
   62.3333333333	              -4	    -1.33690532e-006
   63.0666666667	              -4	    -1.33981783e-006
            63.8	              -4	    -1.28903754e-006
   64.5333333333	              -4	    -1.20356474e-006
   65.2666666667	              -4	    -1.11340333e-006
              66	              -4	    -1.04748455e-006
   66.7333333333	              -4	    -1.02421878e-006
   67.4666666667	              -4	    -1.03787547e-006
            68.2	              -4	    -1.06877512e-006
   68.9333333333	              -4	    -1.09279654e-006
   69.6666666667	              -4	    -1.09820720e-006
            70.4	              -4	    -1.08989114e-006
   71.1333333333	              -4	    -1.09180402e-006
   71.8666666667	              -4	    -1.13492710e-006
            72.6	              -4	    -1.24651259e-006
   73.3333333333	              -4	    -1.43839544e-006
   74.0666666667	              -4	    -1.70310595e-006
            74.8	              -4	    -2.01113702e-006
   75.5333333333	              -4	    -2.32456465e-006
   76.2666666667	              -4	    -2.60544391e-006
              77	              -4	    -2.82162870e-006
   77.7333333333	              -4	    -2.94893692e-006
   78.4666666667	              -4	    -2.97806770e-006
            79.2	              -4	    -2.91445866e-006
   79.9333333333	              -4	    -2.77327349e-006
   80.6666666667	              -4	    -2.57572200e-006
            81.4	              -4	    -2.34320588e-006
   82.1333333333	              -4	    -2.09542525e-006
   82.8666666667	              -4	    -1.85028496e-006
            83.6	              -4	    -1.62139600e-006
   84.3333333333	              -4	    -1.41807478e-006
   85.0666666667	              -4	    -1.24660662e-006
            85.8	              -4	    -1.10953651e-006
   86.5333333333	              -4	    -1.00338549e-006
   87.2666666667	              -4	    -9.21678562e-007
              88	              -4	    -8.52658669e-007
   88.7333333333	              -4	    -7.81982441e-007
   89.4666666667	              -4	    -6.95849738e-007
            90.2	              -4	    -5.88426411e-007
   90.9333333333	              -4	    -4.62818084e-007
   91.6666666667	              -4	    -3.31458106e-007
            92.4	              -4	    -2.09858097e-007
   93.1333333333	              -4	    -1.16907523e-007
   93.8666666667	              -4	    -6.30559101e-008
            94.6	              -4	    -4.37793155e-008
   95.3333333333	              -4	    -3.50645463e-008
   96.0666666667	              -4	    -3.85158905e-009
            96.8	              -4	     8.48735803e-008
   97.5333333333	              -4	     2.53002840e-007
   98.2666666667	              -4	     5.05877793e-007
              99	              -4	     8.25092819e-007
   99.7333333333	              -4	     1.17630183e-006
   100.466666667	              -4	     1.51729168e-006
           101.2	              -4	     1.81460080e-006
   101.933333333	              -4	     2.04838672e-006
   102.666666667	              -4	     2.21408837e-006
           103.4	              -4	     2.31380998e-006
   104.133333333	              -4	     2.35367430e-006
   104.866666667	              -4	     2.34145156e-006
           105.6	              -4	     2.28599730e-006
   106.333333333	              -4	     2.19499438e-006
   107.066666667	              -4	     2.07824329e-006
           107.8	              -4	     1.95622373e-006
   108.533333333	              -4	     1.84944216e-006
   109.266666667	              -4	     1.76939020e-006
             110	              -4	     1.71856862e-006
            -110	           -3.75	     1.96675681e-006
  -109.266666667	           -3.75	     1.91651158e-006
  -108.533333333	           -3.75	     1.85670595e-006
          -107.8	           -3.75	     1.79386329e-006
  -107.066666667	           -3.75	     1.73574821e-006
  -106.333333333	           -3.75	     1.68864952e-006
          -105.6	           -3.75	     1.66133521e-006
  -104.866666667	           -3.75	     1.65159855e-006
  -104.133333333	           -3.75	     1.65812673e-006
          -103.4	           -3.75	     1.67305014e-006
  -102.666666667	           -3.75	     1.68823107e-006
  -101.933333333	           -3.75	     1.69116015e-006
          -101.2	           -3.75	     1.66558827e-006
  -100.466666667	           -3.75	     1.59863706e-006
  -99.7333333333	           -3.75	     1.48913155e-006
             -99	           -3.75	     1.34830416e-006
  -98.2666666667	           -3.75	     1.19544347e-006
  -97.5333333333	           -3.75	     1.05266186e-006
           -96.8	           -3.75	     9.36086098e-007
  -96.0666666667	           -3.75	     8.51233545e-007
  -95.3333333333	           -3.75	     7.91573381e-007
           -94.6	           -3.75	     7.40676131e-007
  -93.8666666667	           -3.75	     6.78910954e-007
  -93.1333333333	           -3.75	     5.90264135e-007
           -92.4	           -3.75	     4.68030999e-007
  -91.6666666667	           -3.75	     3.15391471e-007
  -90.9333333333	           -3.75	     1.44815991e-007
           -90.2	           -3.75	    -2.29979093e-008
  -89.4666666667	           -3.75	    -1.64413561e-007
  -88.7333333333	           -3.75	    -2.61770207e-007
             -88	           -3.75	    -3.06266221e-007
  -87.2666666667	           -3.75	    -3.02120646e-007
  -86.5333333333	           -3.75	    -2.66951825e-007
           -85.8	           -3.75	    -2.28734071e-007
  -85.0666666667	           -3.75	    -2.17194549e-007
  -84.3333333333	           -3.75	    -2.56465606e-007
           -83.6	           -3.75	    -3.55489169e-007
  -82.8666666667	           -3.75	    -5.05239469e-007
  -82.1333333333	           -3.75	    -6.83388632e-007
           -81.4	           -3.75	    -8.65949141e-007
  -80.6666666667	           -3.75	    -1.03105201e-006
  -79.9333333333	           -3.75	    -1.16605150e-006
           -79.2	           -3.75	    -1.27133286e-006
  -78.4666666667	           -3.75	    -1.35300275e-006
  -77.7333333333	           -3.75	    -1.41564392e-006
             -77	           -3.75	    -1.46179755e-006
  -76.2666666667	           -3.75	    -1.48828733e-006
  -75.5333333333	           -3.75	    -1.48626600e-006
           -74.8	           -3.75	    -1.44521466e-006
  -74.0666666667	           -3.75	    -1.36171711e-006
  -73.3333333333	           -3.75	    -1.23932112e-006
           -72.6	           -3.75	    -1.08924209e-006
  -71.8666666667	           -3.75	    -9.32164116e-007
  -71.1333333333	           -3.75	    -7.92504102e-007
           -70.4	           -3.75	    -6.88514489e-007
  -69.6666666667	           -3.75	    -6.30800172e-007
  -68.9333333333	           -3.75	    -6.19741656e-007
           -68.2	           -3.75	    -6.43774861e-007
  -67.4666666667	           -3.75	    -6.82105578e-007
  -66.7333333333	           -3.75	    -7.14743814e-007
             -66	           -3.75	    -7.30102748e-007
  -65.2666666667	           -3.75	    -7.25515177e-007
  -64.5333333333	           -3.75	    -7.10770645e-007
           -63.8	           -3.75	    -7.05628968e-007
  -63.0666666667	           -3.75	    -7.27570107e-007
  -62.3333333333	           -3.75	    -7.83139842e-007
           -61.6	           -3.75	    -8.66806679e-007
  -60.8666666667	           -3.75	    -9.59038736e-007
  -60.1333333333	           -3.75	    -1.03407457e-006
           -59.4	           -3.75	    -1.06935520e-006
  -58.6666666667	           -3.75	    -1.05624705e-006
  -57.9333333333	           -3.75	    -9.99631226e-007
           -57.2	           -3.75	    -9.18695684e-007
  -56.4666666667	           -3.75	    -8.40536217e-007
  -55.7333333333	           -3.75	    -7.85630804e-007
             -55	           -3.75	    -7.60635190e-007
  -54.2666666667	           -3.75	    -7.61094476e-007
  -53.5333333333	           -3.75	    -7.72938707e-007
           -52.8	           -3.75	    -7.75322814e-007
  -52.0666666667	           -3.75	    -7.51872860e-007
  -51.3333333333	           -3.75	    -6.99638856e-007
           -50.6	           -3.75	    -6.28641810e-007
  -49.8666666667	           -3.75	    -5.53313060e-007
  -49.1333333333	           -3.75	    -4.90543428e-007
           -48.4	           -3.75	    -4.53205273e-007
  -47.6666666667	           -3.75	    -4.44544610e-007
  -46.9333333333	           -3.75	    -4.56753869e-007
           -46.2	           -3.75	    -4.77292357e-007
  -45.4666666667	           -3.75	    -4.92190264e-007
  -44.7333333333	           -3.75	    -4.95157794e-007
             -44	           -3.75	    -4.87358771e-007
  -43.2666666667	           -3.75	    -4.76800911e-007
  -42.5333333333	           -3.75	    -4.76870567e-007
           -41.8	           -3.75	    -5.07265546e-007
  -41.0666666667	           -3.75	    -5.84583579e-007
  -40.3333333333	           -3.75	    -7.13025340e-007
           -39.6	           -3.75	    -8.83282455e-007
  -38.8666666667	           -3.75	    -1.07442849e-006
  -38.1333333333	           -3.75	    -1.25402659e-006
           -37.4	           -3.75	    -1.38872122e-006
  -36.6666666667	           -3.75	    -1.45572171e-006
  -35.9333333333	           -3.75	    -1.45256821e-006
           -35.2	           -3.75	    -1.39661388e-006
  -34.4666666667	           -3.75	    -1.31755837e-006
  -33.7333333333	           -3.75	    -1.24475904e-006
             -33	           -3.75	    -1.20005418e-006
  -32.2666666667	           -3.75	    -1.19194020e-006
  -31.5333333333	           -3.75	    -1.21528420e-006
           -30.8	           -3.75	    -1.25530495e-006
  -30.0666666667	           -3.75	    -1.30059618e-006
  -29.3333333333	           -3.75	    -1.34860037e-006
           -28.6	           -3.75	    -1.40232578e-006
  -27.8666666667	           -3.75	    -1.46352824e-006
  -27.1333333333	           -3.75	    -1.53246722e-006
           -26.4	           -3.75	    -1.60452134e-006
  -25.6666666667	           -3.75	    -1.66904384e-006
  -24.9333333333	           -3.75	    -1.71356324e-006
           -24.2	           -3.75	    -1.72713599e-006
  -23.4666666667	           -3.75	    -1.70913700e-006
  -22.7333333333	           -3.75	    -1.66663698e-006
             -22	           -3.75	    -1.60874053e-006
  -21.2666666667	           -3.75	    -1.54470335e-006
  -20.5333333333	           -3.75	    -1.48538793e-006
           -19.8	           -3.75	    -1.43702795e-006
  -19.0666666667	           -3.75	    -1.40062989e-006
  -18.3333333333	           -3.75	    -1.37107440e-006
           -17.6	           -3.75	    -1.34306210e-006
  -16.8666666667	           -3.75	    -1.30764662e-006
  -16.1333333333	           -3.75	    -1.25505181e-006
           -15.4	           -3.75	    -1.17591792e-006
  -14.6666666667	           -3.75	    -1.06610739e-006
  -13.9333333333	           -3.75	    -9.27451213e-007
           -13.2	           -3.75	    -7.67996522e-007
  -12.4666666667	           -3.75	    -6.01061058e-007
  -11.7333333333	           -3.75	    -4.41522226e-007
             -11	           -3.75	    -3.01397213e-007
  -10.2666666667	           -3.75	    -1.82623815e-007
  -9.53333333333	           -3.75	    -7.41769161e-008
            -8.8	           -3.75	     5.49189028e-008
  -8.06666666667	           -3.75	     2.46731461e-007
  -7.33333333333	           -3.75	     5.49018219e-007
            -6.6	           -3.75	     1.00031838e-006
  -5.86666666667	           -3.75	     1.61109141e-006
  -5.13333333333	           -3.75	     2.35259439e-006
            -4.4	           -3.75	     3.16373980e-006
  -3.66666666667	           -3.75	     3.95920381e-006
  -2.93333333333	           -3.75	     4.64878882e-006
            -2.2	           -3.75	     5.16105077e-006
  -1.46666666667	           -3.75	     5.46419336e-006
 -0.733333333333	           -3.75	     5.56548716e-006
               0	           -3.75	     5.50023167e-006
  0.733333333333	           -3.75	     5.31886732e-006
   1.46666666667	           -3.75	     5.06686054e-006
             2.2	           -3.75	     4.77345192e-006
   2.93333333333	           -3.75	     4.44357389e-006
   3.66666666667	           -3.75	     4.06964256e-006
             4.4	           -3.75	     3.63859093e-006
   5.13333333333	           -3.75	     3.14809416e-006
   5.86666666667	           -3.75	     2.60738750e-006
             6.6	           -3.75	     2.03850445e-006
   7.33333333333	           -3.75	     1.46890001e-006
   8.06666666667	           -3.75	     9.34026303e-007
             8.8	           -3.75	     4.63518468e-007
   9.53333333333	           -3.75	     7.34082632e-008
   10.2666666667	           -3.75	    -2.37777893e-007
              11	           -3.75	    -4.80625699e-007
   11.7333333333	           -3.75	    -6.79173102e-007
   12.4666666667	           -3.75	    -8.59877833e-007
            13.2	           -3.75	    -1.04239364e-006
   13.9333333333	           -3.75	    -1.23032316e-006
   14.6666666667	           -3.75	    -1.40759429e-006
            15.4	           -3.75	    -1.54457331e-006
   16.1333333333	           -3.75	    -1.60631207e-006
   16.8666666667	           -3.75	    -1.55928959e-006
            17.6	           -3.75	    -1.37948736e-006
   18.3333333333	           -3.75	    -1.06133253e-006
   19.0666666667	           -3.75	    -6.11522216e-007
            19.8	           -3.75	    -4.59806074e-008
   20.5333333333	           -3.75	     6.14204861e-007
   21.2666666667	           -3.75	     1.34023382e-006
              22	           -3.75	     2.09978002e-006
   22.7333333333	           -3.75	     2.85059813e-006
   23.4666666667	           -3.75	     3.54316657e-006
            24.2	           -3.75	     4.12118527e-006
   24.9333333333	           -3.75	     4.53805487e-006
   25.6666666667	           -3.75	     4.75665592e-006
            26.4	           -3.75	     4.75978736e-006
   27.1333333333	           -3.75	     4.55125994e-006
   27.8666666667	           -3.75	     4.16094851e-006
            28.6	           -3.75	     3.63663809e-006
   29.3333333333	           -3.75	     3.04111377e-006
   30.0666666667	           -3.75	     2.43981508e-006
            30.8	           -3.75	     1.89133996e-006
   31.5333333333	           -3.75	     1.43330927e-006
   32.2666666667	           -3.75	     1.08362927e-006
              33	           -3.75	     8.30533596e-007
   33.7333333333	           -3.75	     6.43047819e-007
   34.4666666667	           -3.75	     4.83643132e-007
            35.2	           -3.75	     3.26388228e-007
   35.9333333333	           -3.75	     1.62683701e-007
   36.6666666667	           -3.75	     3.65852496e-009
            37.4	           -3.75	    -1.25428826e-007
   38.1333333333	           -3.75	    -1.92223123e-007
   38.8666666667	           -3.75	    -1.78812717e-007
            39.6	           -3.75	    -8.87984190e-008
   40.3333333333	           -3.75	     5.48052986e-008
   41.0666666667	           -3.75	     2.19070165e-007
            41.8	           -3.75	     3.62783755e-007
   42.5333333333	           -3.75	     4.53252815e-007
   43.2666666667	           -3.75	     4.72109392e-007
              44	           -3.75	     4.17834563e-007
   44.7333333333	           -3.75	     3.06136840e-007
   45.4666666667	           -3.75	     1.66235464e-007
            46.2	           -3.75	     3.03541041e-008
   46.9333333333	           -3.75	    -7.28256541e-008
   47.6666666667	           -3.75	    -1.22828830e-007
            48.4	           -3.75	    -1.14478501e-007
   49.1333333333	           -3.75	    -6.30107563e-008
   49.8666666667	           -3.75	     3.54149329e-009
            50.6	           -3.75	     5.55773954e-008
   51.3333333333	           -3.75	     6.47819423e-008
   52.0666666667	           -3.75	     1.44205470e-008
            52.8	           -3.75	    -9.68494015e-008
   53.5333333333	           -3.75	    -2.52597269e-007
   54.2666666667	           -3.75	    -4.31358709e-007
              55	           -3.75	    -6.07774054e-007
   55.7333333333	           -3.75	    -7.63607451e-007
   56.4666666667	           -3.75	    -8.87170498e-007
            57.2	           -3.75	    -9.80694589e-007
   57.9333333333	           -3.75	    -1.05466516e-006
   58.6666666667	           -3.75	    -1.12608871e-006
            59.4	           -3.75	    -1.20766846e-006
   60.1333333333	           -3.75	    -1.30400531e-006
   60.8666666667	           -3.75	    -1.40575321e-006
            61.6	           -3.75	    -1.49447156e-006
   62.3333333333	           -3.75	    -1.54309803e-006
   63.0666666667	           -3.75	    -1.53548431e-006
            63.8	           -3.75	    -1.47223909e-006
   64.5333333333	           -3.75	    -1.36971132e-006
   65.2666666667	           -3.75	    -1.25507626e-006
              66	           -3.75	    -1.15878141e-006
   66.7333333333	           -3.75	    -1.10055176e-006
   67.4666666667	           -3.75	    -1.07874333e-006
            68.2	           -3.75	    -1.07565175e-006
   68.9333333333	           -3.75	    -1.06832514e-006
   69.6666666667	           -3.75	    -1.04372463e-006
            70.4	           -3.75	    -1.00800694e-006
   71.1333333333	           -3.75	    -9.84158762e-007
   71.8666666667	           -3.75	    -1.00261117e-006
            72.6	           -3.75	    -1.09004128e-006
   73.3333333333	           -3.75	    -1.25852365e-006
   74.0666666667	           -3.75	    -1.49851277e-006
            74.8	           -3.75	    -1.78015466e-006
   75.5333333333	           -3.75	    -2.06668723e-006
   76.2666666667	           -3.75	    -2.32223590e-006
              77	           -3.75	    -2.51600625e-006
   77.7333333333	           -3.75	    -2.62541119e-006
   78.4666666667	           -3.75	    -2.64048489e-006
            79.2	           -3.75	    -2.56452061e-006
   79.9333333333	           -3.75	    -2.41005145e-006
   80.6666666667	           -3.75	    -2.19529254e-006
            81.4	           -3.75	    -1.93953724e-006
   82.1333333333	           -3.75	    -1.66405170e-006
   82.8666666667	           -3.75	    -1.39151924e-006
            83.6	           -3.75	    -1.13844306e-006
   84.3333333333	           -3.75	    -9.16232821e-007
   85.0666666667	           -3.75	    -7.33394900e-007
            85.8	           -3.75	    -5.93778173e-007
   86.5333333333	           -3.75	    -4.91017621e-007
   87.2666666667	           -3.75	    -4.16436581e-007
              88	           -3.75	    -3.58288681e-007
   88.7333333333	           -3.75	    -3.02853112e-007
   89.4666666667	           -3.75	    -2.36523845e-007
            90.2	           -3.75	    -1.54995514e-007
   90.9333333333	           -3.75	    -6.04329819e-008
   91.6666666667	           -3.75	     3.40262160e-008
            92.4	           -3.75	     1.13648002e-007
   93.1333333333	           -3.75	     1.59847242e-007
   93.8666666667	           -3.75	     1.63081801e-007
            94.6	           -3.75	     1.24833262e-007
   95.3333333333	           -3.75	     6.70873213e-008
   96.0666666667	           -3.75	     2.27570756e-008
            96.8	           -3.75	     3.16391963e-008
   97.5333333333	           -3.75	     1.20628019e-007
   98.2666666667	           -3.75	     3.01863387e-007
              99	           -3.75	     5.61109462e-007
   99.7333333333	           -3.75	     8.66376062e-007
   100.466666667	           -3.75	     1.17175481e-006
           101.2	           -3.75	     1.43952378e-006
   101.933333333	           -3.75	     1.64585047e-006
   102.666666667	           -3.75	     1.78761197e-006
           103.4	           -3.75	     1.87041457e-006
   104.133333333	           -3.75	     1.90656649e-006
   104.866666667	           -3.75	     1.90740825e-006
           105.6	           -3.75	     1.88187692e-006
   106.333333333	           -3.75	     1.83300438e-006
   107.066666667	           -3.75	     1.76321437e-006
           107.8	           -3.75	     1.68353849e-006
   108.533333333	           -3.75	     1.60844356e-006
   109.266666667	           -3.75	     1.54749315e-006
             110	           -3.75	     1.50552690e-006
            -110	            -3.5	     1.82326943e-006
  -109.266666667	            -3.5	     1.78389973e-006
  -108.533333333	            -3.5	     1.74309923e-006
          -107.8	            -3.5	     1.70548956e-006
  -107.066666667	            -3.5	     1.67410007e-006
  -106.333333333	            -3.5	     1.64905258e-006
